Seed:,Runtime:,Reward of Final Program:,Final program:
1,86.72244399999909,0.125,DEF run m( REPEAT R=10 r( WHILE c( frontIsClear c) w( move w) turnRight r) WHILE c( leftIsClear c) w( move w) m)
2,77.32455200000004,0.0625,DEF run m( IFELSE c( frontIsClear c) i( move i) ELSE e( turnRight e) move putMarker move m)
3,95.14367399999901,0.0625,DEF run m( REPEAT R=2 r( putMarker move r) turnRight move turnLeft m)
4,80.02141200000005,0.0625,DEF run m( REPEAT R=1 r( IFELSE c( frontIsClear c) i( turnLeft i) ELSE e( turnRight e) r) WHILE c( frontIsClear c) w( move w) m)
5,85.40497800000048,0.0625,DEF run m( move WHILE c( leftIsClear c) w( turnLeft w) REPEAT R=3 r( IF c( rightIsClear c) i( turnLeft i) r) m)
6,83.35724499999924,0.0625,DEF run m( WHILE c( noMarkersPresent c) w( move w) turnRight IF c( leftIsClear c) i( turnLeft move i) m)
7,83.26656100000037,0.0625,DEF run m( IF c( markersPresent c) i( move i) move IF c( frontIsClear c) i( putMarker turnRight i) m)
8,81.53768400000081,0.125,DEF run m( REPEAT R=5 r( WHILE c( frontIsClear c) w( move w) turnRight r) m)
9,77.90486000000055,0.0625,DEF run m( IF c( noMarkersPresent c) i( move turnRight turnLeft i) move turnRight m)
10,76.94676699999945,0.0625,DEF run m( move IF c( rightIsClear c) i( move i) WHILE c( noMarkersPresent c) w( move w) m)
11,82.51568000000043,0.0625,DEF run m( REPEAT R=4 r( move r) IFELSE c( frontIsClear c) i( putMarker turnLeft i) ELSE e( move move e) m)
12,84.01240099999995,0.0625,DEF run m( move IF c( frontIsClear c) i( move i) turnRight move turnRight m)
13,86.02876800000013,0.0625,DEF run m( IF c( frontIsClear c) i( move i) turnRight move move putMarker m)
14,79.69448099999863,0.0625,DEF run m( IF c( frontIsClear c) i( move i) IFELSE c( rightIsClear c) i( turnRight move i) ELSE e( move e) m)
15,81.54246899999998,0.0625,DEF run m( IF c( leftIsClear c) i( move turnLeft i) WHILE c( leftIsClear c) w( pickMarker w) move m)
16,78.10285199999998,0.0625,DEF run m( IF c( rightIsClear c) i( move turnRight i) move REPEAT R=1 r( move move putMarker r) m)
17,94.28417100000115,0.0625,DEF run m( WHILE c( frontIsClear c) w( move w) WHILE c( not c( frontIsClear c) c) w( turnLeft w) move move m)
18,78.76023600000008,0.125,DEF run m( REPEAT R=10 r( turnRight WHILE c( frontIsClear c) w( move turnLeft w) r) m)
19,87.05765400000018,0.0625,DEF run m( IF c( not c( frontIsClear c) c) i( move i) REPEAT R=1 r( WHILE c( leftIsClear c) w( move w) r) m)
20,78.161329999999,0.0625,DEF run m( move turnRight IFELSE c( frontIsClear c) i( move i) ELSE e( turnLeft e) WHILE c( rightIsClear c) w( turnRight w) m)
