Seed:,Runtime:,Reward of Final Program:,Final program:
1,58.088120000000345,0.125,DEF run m( REPEAT R=10 r( WHILE c( frontIsClear c) w( move w) turnRight r) WHILE c( leftIsClear c) w( move w) m)
2,52.54595299999892,0.0625,DEF run m( IFELSE c( frontIsClear c) i( move i) ELSE e( turnRight e) move putMarker move m)
3,63.61686800000098,0.0625,DEF run m( REPEAT R=2 r( putMarker move r) turnRight move turnLeft m)
4,54.45490599999903,0.0625,DEF run m( REPEAT R=1 r( IFELSE c( frontIsClear c) i( turnLeft i) ELSE e( turnRight e) r) WHILE c( frontIsClear c) w( move w) m)
5,55.98977600000035,0.0625,DEF run m( move WHILE c( leftIsClear c) w( turnLeft w) REPEAT R=3 r( IF c( rightIsClear c) i( turnLeft i) r) m)
6,56.1940680000007,0.0625,DEF run m( WHILE c( noMarkersPresent c) w( move w) turnRight IF c( leftIsClear c) i( turnLeft move i) m)
7,55.35441799999899,0.0625,DEF run m( IF c( markersPresent c) i( move i) move IF c( frontIsClear c) i( putMarker turnRight i) m)
8,54.226377999999386,0.125,DEF run m( REPEAT R=5 r( WHILE c( frontIsClear c) w( move w) turnRight r) m)
9,51.79498699999931,0.0625,DEF run m( IF c( noMarkersPresent c) i( move turnRight turnLeft i) move turnRight m)
10,52.12312999999995,0.0625,DEF run m( move IF c( rightIsClear c) i( move i) WHILE c( noMarkersPresent c) w( move w) m)
11,55.35181499999999,0.0625,DEF run m( REPEAT R=4 r( move r) IFELSE c( frontIsClear c) i( putMarker turnLeft i) ELSE e( move move e) m)
12,56.01553000000058,0.0625,DEF run m( move IF c( frontIsClear c) i( move i) turnRight move turnRight m)
13,57.60301400000026,0.0625,DEF run m( IF c( frontIsClear c) i( move i) turnRight move move putMarker m)
14,53.93769000000066,0.0625,DEF run m( IF c( frontIsClear c) i( move i) IFELSE c( rightIsClear c) i( turnRight move i) ELSE e( move e) m)
15,54.33952700000009,0.0625,DEF run m( IF c( leftIsClear c) i( move turnLeft i) WHILE c( leftIsClear c) w( pickMarker w) move m)
16,52.22532700000011,0.0625,DEF run m( IF c( rightIsClear c) i( move turnRight i) move REPEAT R=1 r( move move putMarker r) m)
17,61.0970099999995,0.0625,DEF run m( WHILE c( frontIsClear c) w( move w) WHILE c( not c( frontIsClear c) c) w( turnLeft w) move move m)
18,52.401114000000234,0.125,DEF run m( REPEAT R=10 r( turnRight WHILE c( frontIsClear c) w( move turnLeft w) r) m)
19,58.55590400000074,0.0625,DEF run m( IF c( not c( frontIsClear c) c) i( move i) REPEAT R=1 r( WHILE c( leftIsClear c) w( move w) r) m)
20,51.314728999999716,0.0625,DEF run m( move turnRight IFELSE c( frontIsClear c) i( move i) ELSE e( turnLeft e) WHILE c( rightIsClear c) w( turnRight w) m)
